date,regn,Assets,Loans_Total_Net,Loans_LLP,Equity,Net_Income_Current,Client_Deposits,Net_Interest_Income,month,flag_equity_negative,flag_loans_negative,flag_deposits_negative,flag_assets_negative,flag_llp_exceeds_net,flag_llp_positive_sign,profit_month,profit_12m,equity_avg_13,equity_any_neg_in_window,ROE_12m,ROE_12m_flow_check,loans_avg_Q,loans_any_neg_in_Q,LoanYield_3m,Loans_Gross,LDR,flag_roe_outlier,flag_yield_outlier,flag_ldr_outlier
2020-07-01,bank_19,406781.3,315139.8,-50767.6,42203.5,3088.5,323305.1,10496.2,7,False,False,False,False,False,False,1335.9,,,False,,,315031.625,False,0.13327169930955346,365907.39999999997,1.1317711969282267,False,False,False
2020-08-01,bank_19,407881.1,319064.8,-52754.1,43078.8,3963.8,324475.9,,8,False,False,False,False,False,False,875.3000000000002,,,False,,,315199.525,False,,371818.89999999997,1.145906059587168,False,False,False
2020-09-01,bank_19,407634.4,322946.5,-55565.5,43642.8,4527.8,323112.7,,9,False,False,False,False,False,False,564.0,,,False,,,317349.45,False,,378512.0,1.1714550372052848,False,False,False
2020-10-01,bank_19,423778.7,328107.8,-56767.4,53956.1,6191.5,316447.1,11170.9,10,False,False,False,False,False,False,1663.6999999999998,,,False,,,321314.725,False,0.13906489968674796,384875.2,1.2162386699072294,False,False,False
2020-11-01,bank_19,404879.4,329402.5,-59197.8,52474.2,4709.6,312178.6,,11,False,False,False,False,False,False,-1481.8999999999996,,,False,,,324880.4,False,,388600.3,1.2448012131517023,False,False,False
2020-12-01,bank_19,404772.7,330102.0,-62043.9,51949.3,4184.6,311970.3,,12,False,False,False,False,False,False,-525.0,,,False,,,327639.69999999995,False,,392145.9,1.2569975411120868,False,False,False
2021-01-01,bank_19,419312.2,335884.5,-59380.8,53158.6,5394.0,326007.1,10770.5,1,False,False,False,False,False,False,1209.3999999999996,5394.0,44757.00769230769,False,0.12051744024270544,0.8459613801775089,330874.19999999995,False,0.13020658606805852,395265.3,1.2124438394133135,False,False,False
2021-02-01,bank_19,,332145.8,-62293.8,51155.7,-990.9,324221.8,,2,False,False,False,False,False,False,-990.9,4020.9,45574.83076923077,False,0.08822632870234717,0.8006524518931503,331883.7,False,,394439.6,1.2165733457774894,False,False,False
2021-03-01,bank_19,,327407.7,-65168.4,48320.9,-3026.3,324873.3,,3,False,False,False,False,False,False,-2035.4,2340.6,46255.230769230766,False,0.050601844614663126,0.7228631107001621,331385.0,False,,392576.10000000003,1.2083975506759097,False,False,False
2021-04-01,bank_19,406806.5,326719.8,-65617.2,49724.4,-2951.1,316616.6,9741.9,4,False,False,False,False,False,False,75.20000000000027,295.3000000000002,47107.915384615386,False,0.006268585599447688,0.601544342784791,330539.45,False,0.11789092043324934,392337.0,1.2391548642743306,False,False,False
2021-05-01,bank_19,411571.4,326353.3,-66969.2,51180.0,-1495.4,319715.5,,5,False,False,False,False,False,False,1455.6999999999998,2405.2,47870.7923076923,False,0.05024358035564644,0.5295233017467051,328156.65,False,,393322.5,1.2302265608017127,False,False,False
2021-06-01,bank_19,405442.8,325282.7,-65550.2,51762.8,-912.6,312899.6,,6,False,False,False,False,False,False,582.8000000000001,2728.8,48728.82307692308,False,0.05599971080139428,0.46550477864388273,326440.875,False,,390832.9,1.2490680716753875,False,False,False
2021-07-01,bank_19,405011.7,325774.1,-65448.6,52764.0,88.6,312662.0,10404.4,7,False,False,False,False,False,False,1001.2,2394.1,49643.93076923077,False,0.048225431848435724,0.39649559764916653,326032.475,False,0.12764863377490235,391222.69999999995,1.2512639847503053,False,False,False
2021-08-01,bank_19,403545.1,326446.2,-66688.3,52884.0,208.5,310980.4,,8,False,False,False,False,False,False,119.9,1638.6999999999998,50465.50769230769,False,0.032471683629763264,0.31562745979127255,325964.07499999995,False,,393134.5,1.2641777423914817,False,False,False
2021-09-01,bank_19,403200.0,327268.4,-68772.4,52677.1,1.7,310485.3,,9,False,False,False,False,False,False,-206.8,867.8999999999999,51203.838461538464,False,0.0169499011417263,0.22268252425186275,326192.85,False,,396040.80000000005,1.2755541083587534,False,False,False
2021-10-01,bank_19,403622.1,326557.4,-66895.9,54551.6,1876.2,310395.3,10829.9,10,False,False,False,False,False,False,1874.5,1078.7,52042.976923076916,False,0.02072710025013351,0.13617399347610196,326511.525,False,0.13267403041898748,393453.30000000005,1.26758781463508,False,False,False
2021-11-01,bank_19,452174.6,326775.8,-68878.8,55055.1,2379.7,305732.1,,11,False,False,False,False,False,False,503.4999999999998,3064.0999999999995,52127.515384615384,False,0.05878085647075211,0.09125698711901303,326761.95,False,,395654.6,1.2941218799072782,False,False,False
2021-12-01,bank_19,450138.4,327258.2,-70007.7,55137.9,2462.5,303148.6,,12,False,False,False,False,False,False,82.80000000000018,3671.8999999999996,52332.415384615386,False,0.07016492498986508,0.05799273696226518,326964.95,False,,397265.9,1.310465890325735,False,False,False
2022-01-01,bank_19,428779.4,329020.3,-68490.3,55343.9,2668.4,308395.8,10394.3,1,False,False,False,False,False,False,205.9000000000001,2668.3999999999996,52593.53846153846,False,0.050736270615284705,0.005880950570119752,327402.925,False,0.12699092410368662,397510.6,1.2889624307464629,False,False,False
2022-02-01,bank_19,447288.8,325343.3,-69108.6,55939.2,1863.1,301356.6,,2,False,False,False,False,False,False,1863.1,5522.4,52807.43076923077,False,0.10457619163736571,0.059902554506460766,327099.4,False,,394451.9,1.3089207271385463,False,False,False
2022-03-01,bank_19,397957.0,322355.4,-70610.7,54320.8,489.2,298023.0,,3,False,False,False,False,False,False,-1373.8999999999999,6183.9,53050.899999999994,False,0.11656541170837818,0.1258941884115067,325994.3,False,,392966.10000000003,1.3185764185985647,False,False,False
2022-04-01,bank_19,402589.9,315583.0,-68496.0,54084.6,253.0,302284.0,10006.1,4,False,False,False,False,False,False,-236.2,5872.5,53494.26153846154,False,0.10977813004816907,0.1847469189362367,323075.5,False,0.12388559330558957,384079.0,1.2705899088274604,False,False,False
2022-05-01,bank_19,408639.1,309976.1,-70247.2,51794.0,-2037.6,309798.4,,5,False,False,False,False,False,False,-2290.6,2126.2000000000003,53653.46153846154,False,0.039628384432863324,0.17409314762112987,318314.44999999995,False,,380223.3,1.227324931310168,False,False,False
2022-06-01,bank_19,408984.7,307461.1,-71872.7,49825.3,-4006.3,314189.6,,6,False,False,False,False,False,False,-1968.7000000000003,-425.3000000000002,53549.25384615385,False,-0.007942220842551426,0.11665895509856274,313843.9,False,,379333.8,1.2073404084667347,False,False,False
2022-07-01,bank_19,408024.9,306914.0,-73586.7,49335.6,-4496.0,316637.0,7243.1,7,False,False,False,False,False,False,-489.6999999999998,-1916.1999999999998,53362.54615384615,False,-0.03590908114608186,0.031152936278700815,309983.55,False,0.09346431447733276,380500.7,1.2016937376238406,False,False,False
2022-08-01,bank_19,412277.0,313287.3,-73440.1,49206.5,-4625.1,319467.9,,8,False,False,False,False,False,False,-129.10000000000036,-2165.2000000000003,53088.89230769231,False,-0.0407844260048024,-0.05973377597747523,309409.625,False,,386727.4,1.2105360194247998,False,False,False
2022-09-01,bank_19,414369.3,321468.7,-74408.9,50131.1,-3700.5,319892.7,,9,False,False,False,False,False,False,924.6000000000004,-1033.8,52877.13076923077,False,-0.01955098517942976,-0.12998814232181513,312282.775,False,,395877.6,1.2375324601030282,False,False,False
2022-10-01,bank_19,410440.7,326161.2,-76163.2,51623.7,-2207.9,315013.4,10054.1,10,False,False,False,False,False,False,1492.6,-1415.7000000000003,52796.100000000006,False,-0.026814480615045433,-0.20754373902617804,316957.8,False,0.12688250612542112,402324.4,1.2771659872246703,False,False,False
2022-11-01,bank_19,406523.4,323496.6,-74851.9,50310.7,-3520.9,311844.4,,11,False,False,False,False,False,False,-1313.0,-3232.2,52469.876923076925,False,-0.06160105930377048,-0.32129101474193833,321103.45,False,,398348.5,1.2773950726708576,False,False,False
2022-12-01,bank_19,406502.7,323934.5,-77262.5,49947.3,-3536.8,311465.9,,12,False,False,False,False,False,False,-15.900000000000091,-3330.9,52076.96923076924,False,-0.06396109545545453,-0.4389157114484093,323765.25,False,,401197.0,1.2880928538244474,False,False,False
2023-01-01,bank_19,445219.7,326433.1,-74686.1,51669.8,-1470.5,-330602.6,11396.2,1,False,False,True,False,False,False,2066.3,-1470.5,51810.192307692305,False,-0.028382446281359847,-0.521061567184954,325006.35,False,0.14025818264781598,401119.19999999995,,False,False,False
2023-02-01,bank_19,427906.8,323913.0,-76157.8,53820.2,2587.8,310656.5,,2,False,False,False,False,False,False,2587.8,-745.7999999999997,51692.984615384616,False,-0.014427489640016614,-0.508223701832476,324444.3,False,,400070.8,1.2878236895091524,False,False,False
2023-03-01,bank_19,416316.5,322701.6,-78098.7,53079.0,2643.2,317793.6,,3,False,False,False,False,False,False,55.399999999999636,683.4999999999998,51472.96923076924,False,0.013278814302234206,-0.4685488395253311,324245.55,False,,400800.3,1.2611968900569426,False,False,False
2023-04-01,bank_19,418544.9,328912.9,-76569.3,55272.6,5180.4,318406.2,10327.1,4,False,False,False,False,False,False,2537.2,3456.8999999999996,51546.18461538462,False,0.06706412949462497,-0.3722913760385757,325490.14999999997,False,0.12691136736395864,405482.2,1.2734745743016311,False,False,False
2023-05-01,bank_19,427807.2,333540.8,-77886.9,55661.4,5569.2,325975.0,,5,False,False,False,False,False,False,388.8000000000002,6136.3,51667.47692307693,False,0.11876523425240576,-0.22419132285568127,327267.075,False,,411427.69999999995,1.2621449497660862,False,False,False
2023-06-01,bank_19,454826.4,338770.6,-79154.8,56062.3,5970.1,326425.6,,6,False,False,False,False,False,False,400.90000000000055,8505.900000000001,51995.807692307695,False,0.16358818869272745,-0.030906337863037772,330981.475,False,,417925.39999999997,1.2803082846443417,False,False,False
2023-07-01,bank_19,474173.4,342959.0,-74005.9,57436.7,7688.3,336115.7,10367.8,7,False,False,False,False,False,False,1718.1999999999998,10713.800000000001,52581.3,False,0.20375684891777116,0.2011608689781348,336045.82499999995,False,0.1234093594229299,416964.9,1.2405397903162512,False,False,False
2023-08-01,bank_19,491299.4,348169.8,-76074.3,57744.6,7996.1,344050.3,,8,False,False,False,False,False,False,307.8000000000002,11150.7,53228.14615384616,False,0.20948879128292303,0.4358314477635386,340860.05,False,,424244.1,1.2330874293671594,False,False,False
2023-09-01,bank_19,532123.0,355415.7,-77249.8,59024.5,9276.0,374747.7,,9,False,False,False,False,False,False,1279.8999999999996,11506.0,53983.376923076925,False,0.2131396858776612,0.6701136916934116,346328.775,False,,432665.5,1.154551448881474,False,False,False
2023-10-01,bank_19,540230.2,355763.7,-76539.4,60153.8,10749.1,386775.0,11283.2,10,False,False,False,False,False,False,1473.1000000000004,11486.5,54754.35384615384,False,0.20978240437781837,0.8973167711566598,350577.05,False,0.12873860396737324,432303.1,1.1177121065218796,False,False,False
2023-11-01,bank_19,516898.1,357852.2,-77121.7,59771.0,10366.3,384368.5,,11,False,False,False,False,False,False,-382.8000000000011,12416.7,55381.06923076922,False,0.22420477199998504,1.1379195251251506,354300.35,False,,434973.9,1.1316585516242876,False,False,False
2023-12-01,bank_19,554816.8,356793.0,-78145.0,59772.9,10368.2,376630.8,,12,False,False,False,False,False,False,1.9000000000014552,12434.5,56108.93076923077,False,0.2216135618613299,1.3709796095808688,356456.15,False,,434938.0,1.1548126175554416,False,False,False
2024-01-01,bank_19,546784.6,356318.9,-75986.2,60170.5,11109.5,416879.5,11136.0,1,False,False,False,False,False,False,741.2999999999993,11109.5,56895.330769230764,False,0.19526206895712547,1.5731378795042394,356681.95,False,0.12488436827263055,432305.10000000003,1.0370025391030262,False,False,False
2024-02-01,bank_19,538607.3,352202.2,-75832.2,60487.7,1957.8,413795.2,,2,False,False,False,False,False,False,1957.8,10479.5,57573.630769230775,False,0.18201909207366831,1.5436615480484386,355791.575,False,,428034.4,1.0344112256497902,False,False,False
2024-03-01,bank_19,532623.5,349548.4,-70754.9,58960.4,374.4,411847.5,,3,False,False,False,False,False,False,-1583.4,8840.7,57969.03076923076,False,0.15250729368227653,1.4939942733348073,353715.62500000006,False,,420303.30000000005,1.0205313860105987,False,False,False
2024-04-01,bank_19,510547.2,348360.5,-71032.5,58409.5,166.2,396071.1,10438.7,4,False,False,False,False,False,False,-208.2,6095.3,58379.06923076922,False,0.10440899590066463,1.3976104976506996,351607.5,False,0.11875400837581679,419393.0,1.058883114673098,False,False,False
2024-05-01,bank_19,502116.7,347666.0,-72923.2,58160.2,-83.1,380794.4,,5,False,False,False,False,False,False,-249.29999999999998,5457.2,58601.192307692305,False,0.09312438510374231,1.2958592992660298,349444.275,False,,420589.2,1.1045046880941527,False,False,False
2024-06-01,bank_19,478240.9,352028.9,-75574.1,57557.3,-686.0,362500.6,,6,False,False,False,False,False,False,-602.9,4453.4,58747.03076923076,False,0.07580638445360381,1.1793413061530837,349400.95,False,,427603.0,1.179592530329605,False,False,False
2024-07-01,bank_19,477511.0,354858.1,-76769.3,58114.6,214.1,347241.2,10932.2,7,False,False,False,False,False,False,900.1,3635.2999999999997,58904.90000000001,False,0.06171473001397166,1.0492947106267898,350728.375,False,0.1246799606675679,431627.39999999997,1.2430189735549813,False,False,False
2024-08-01,bank_19,508939.0,361953.6,-78593.4,57801.5,-99.0,361309.8,,8,False,False,False,False,False,False,-313.1,3014.3999999999996,58932.96153846154,False,0.05114964395659474,0.9114339174172479,354126.64999999997,False,,440547.0,1.219305427087779,False,False,False
2024-09-01,bank_19,503032.1,362163.5,-70564.5,60122.7,2222.2,357306.6,,9,False,False,False,False,False,False,2321.2,4055.7,59115.89230769231,False,0.06860591698236554,0.7892919852607642,357751.02499999997,False,,432728.0,1.2110831426007804,False,False,False
2024-10-01,bank_19,491865.1,366875.0,-73435.1,61097.2,3550.8,353530.5,11347.7,10,False,False,False,False,False,False,1328.6000000000004,3911.2,59275.330769230764,False,0.0659836048022572,0.6657305743873474,361462.55,False,0.1255753881003717,440310.1,1.2454656670358002,False,False,False
2024-11-01,bank_19,486821.2,366080.8,-76224.6,61157.8,3611.4,357479.2,,11,False,False,False,False,False,False,60.59999999999991,4354.6,59352.561538461545,False,0.07336835828354502,0.5510545653333865,364268.225,False,,442305.4,1.237289889873313,False,False,False
2024-12-01,bank_19,585935.3,144831.7,-67903.6,71050.8,13504.3,363388.9,,12,False,False,False,False,False,False,9892.9,14245.599999999999,60220.238461538465,False,0.23655834589725838,0.5951919307475343,309987.75,False,,212735.30000000002,0.5854204682641655,False,False,False
2025-01-01,bank_19,474789.0,188356.0,-60874.8,47317.9,21567.0,372482.6,14581.1,1,False,False,False,False,False,False,8062.700000000001,21567.0,59262.161538461536,False,0.3639253014084354,0.7812759237604071,266535.875,False,0.21882382624853033,249230.8,0.6691072280960239,False,False,False
2025-02-01,bank_19,488996.4,182520.6,-62236.7,43605.4,-132.7,396370.6,,2,False,False,False,False,False,False,-132.7,19476.5,57987.92307692308,False,0.335871660279395,0.7623932304206579,220447.27500000002,False,,244757.3,0.6174961008712554,False,False,False
2025-03-01,bank_19,522627.1,171733.4,-63518.9,43003.3,-734.8,426639.6,,3,False,False,False,False,False,False,-602.0999999999999,20457.8,56642.96923076923,False,0.3611710381327793,0.7609135005688803,171860.425,False,,235252.3,0.5514075580419633,False,False,False
2025-04-01,bank_19,519078.1,162479.8,-62870.2,40958.0,-2428.9,424361.8,7764.2,4,False,False,False,False,False,False,-1694.1000000000001,18971.899999999998,55258.169230769236,False,0.34333204056706124,0.7330192180425255,176272.45,False,0.17618635243340633,225350.0,0.5310327178365254,False,False,False
2025-05-01,bank_19,512757.9,155608.7,-64608.8,41128.4,-2258.5,417347.6,,5,False,False,False,False,False,False,170.4000000000001,19391.6,53928.853846153856,False,0.3595774546835281,0.7107493904718624,168085.625,False,,220217.5,0.5276596774487262,False,False,False
2025-06-01,bank_19,491704.8,147155.9,-68206.1,39437.3,-3949.6,398098.0,,6,False,False,False,False,False,False,-1691.1,18303.4,52488.63076923077,False,0.3487117063592673,0.6680741998047344,159244.45,False,,215362.0,0.5409773472863466,False,False,False
2025-07-01,bank_19,474822.0,138480.7,-66675.3,37023.0,-6275.7,385453.5,6994.7,7,False,False,False,False,False,False,-2326.1,15077.2,50909.06923076923,False,0.2961594118261232,0.5613243461683343,150931.275,False,0.1853744361465177,205156.0,0.5322457832137988,False,False,False
2025-08-01,bank_19,451547.4,126865.9,-68303.0,36373.1,-6670.0,359583.0,,8,False,False,False,False,False,False,-394.3000000000002,14996.0,49236.646153846144,False,0.30456989196914624,0.44693336607942435,142027.8,False,,195168.9,0.542764535587055,False,False,False
2025-09-01,bank_19,422961.3,118052.2,-61973.7,37077.5,-5965.7,323062.4,,9,False,False,False,False,False,False,704.3000000000002,13379.099999999999,47642.4923076923,False,0.28082284011493297,0.29002680864722574,132638.675,False,,180025.9,0.5572480734372058,False,False,False
2025-10-01,bank_19,404654.9,111498.3,-62443.5,38720.8,-6595.9,304794.4,6606.8,10,False,False,False,False,False,False,-630.1999999999998,11420.300000000001,45996.192307692305,False,0.24828794356723513,0.07980878015822383,123724.275,False,0.21359753370953277,173941.8,0.5706856818891685,False,False,False
2025-11-01,bank_19,389605.7,99380.6,-44367.6,37973.9,-7342.9,278581.3,,11,False,False,False,False,False,False,-747.0,10612.7,44217.47692307693,False,0.24001143300108274,-0.1647176751552466,113949.25,False,,143748.2,0.516000894532404,False,False,False
2025-12-01,bank_19,331394.1,92233.5,-37088.4,38403.0,-6913.7,212174.7,,12,False,False,False,False,False,False,429.1999999999998,1149.000000000001,42467.10769230769,False,0.027056233928738356,-0.6523024878620992,105291.15,False,,129321.9,0.6095066942477119,False,False,False
2026-01-01,bank_19,298660.0,86663.2,-30913.8,39552.0,-8042.2,162902.4,6981.0,1,False,False,False,False,False,False,-1128.5,-8042.2,40044.12307692308,False,-0.20083346523911313,-1.4311862914292999,97443.9,False,0.2865648850261535,117577.0,0.7217634608207123,False,False,False
2020-01-01,bank_2,12070276.9,8329747.9,-579481.1,1233558.6,181989.3,8935417.3,98137.5,1,False,False,False,False,False,False,,,,False,,,,False,,8909229.0,0.9970691575870776,False,False,False
2020-02-01,bank_2,11885389.5,8145122.2,-616065.7,1243086.4,16614.3,9128026.0,,2,False,False,False,False,False,False,16614.3,,,False,,,,False,,8761187.9,0.9598118914209929,False,False,False
2020-03-01,bank_2,11876503.2,8201520.9,-629456.9,1239757.8,18501.0,9113152.7,,3,False,False,False,False,False,False,1886.7000000000007,,,False,,,,False,,8830977.8,0.9690365223442379,False,False,False
2020-04-01,bank_2,12992417.0,8549034.7,-655736.8,1252900.9,33630.2,9658547.9,95366.9,4,False,False,False,False,False,False,15129.199999999997,,,False,,,8306356.425,False,0.045924781032978604,9204771.5,0.9530181550375704,False,False,False
2020-05-01,bank_2,12885608.3,8526059.1,-650231.8,1266418.4,44376.3,9545645.4,,5,False,False,False,False,False,False,10746.100000000006,,,False,,,8355434.225,False,,9176290.9,0.9613064926966594,False,False,False
2020-06-01,bank_2,12626718.8,8468646.2,-653430.3,1266645.8,45190.7,9726095.4,,6,False,False,False,False,False,False,814.3999999999942,,,False,,,8436315.225,False,,9122076.5,0.9378970825229619,False,False,False
2020-07-01,bank_2,12786684.3,8417011.7,-664652.5,1266773.1,45238.2,9510144.4,96021.4,7,False,False,False,False,False,False,47.5,,,False,,,8490187.924999999,False,0.04523876307484678,9081664.2,0.9549449322767379,False,False,False
2020-08-01,bank_2,13247406.6,8867118.4,-683753.7,1266165.7,45285.2,9756736.0,,8,False,False,False,False,False,False,47.0,,,False,,,8569708.85,False,,9550872.1,0.9789003310123385,False,False,False
2020-09-01,bank_2,13305187.0,8975851.0,-691439.1,1265274.6,45517.4,9951882.2,,9,False,False,False,False,False,False,232.20000000000437,,,False,,,8682156.825,False,,9667290.1,0.9714031884340432,False,False,False
2020-10-01,bank_2,13588526.6,9103659.1,-695506.7,1268112.6,45601.8,10062294.5,104953.7,10,False,False,False,False,False,False,84.40000000000146,,,False,,,8840910.05,False,0.04748547351185865,9799165.799999999,0.973850029931046,False,False,False
2020-11-01,bank_2,13796899.4,9194599.5,-721952.5,1247022.3,45737.4,10469102.7,,11,False,False,False,False,False,False,135.59999999999854,,,False,,,9035307.0,False,,9916552.0,0.9472208157820441,False,False,False
2020-12-01,bank_2,14097026.6,9097536.8,-733104.1,1246706.2,46210.1,10562064.2,,12,False,False,False,False,False,False,472.6999999999971,,,False,,,9092911.6,False,,9830640.9,0.9307499664696226,False,False,False
2021-01-01,bank_2,14312020.7,9045809.2,-732473.9,1255199.5,49017.8,10665622.7,116049.9,1,False,False,False,False,False,False,2807.7000000000044,49017.8,1255201.6846153846,False,0.03905173216447674,0.38314193320045004,9110401.15,False,0.050952706950780094,9778283.1,0.9168037699289701,False,False,False
2021-02-01,bank_2,14407858.6,9030092.9,-763127.5,1221840.9,12682.8,11060518.7,,2,False,False,False,False,False,False,12682.8,45086.3,1254300.3230769231,False,0.03594537860709374,0.3802828487119408,9092009.6,False,,9793220.4,0.8854214404971804,False,False,False
2021-03-01,bank_2,14597411.4,9036539.5,-766710.3,1258567.0,54236.2,11414945.3,,3,False,False,False,False,False,False,41553.399999999994,84753.0,1255491.1384615386,False,0.06750585281219519,0.40838527990590595,9052494.6,False,,9803249.8,0.8588083028308511,False,False,False
2021-04-01,bank_2,14781841.8,9032502.0,-765059.0,1273249.7,67490.1,11486939.0,114836.8,4,False,False,False,False,False,False,13253.900000000009,82877.70000000001,1258067.4384615384,False,0.06587699312951716,0.43446319592247373,9036235.9,False,0.05083390972561927,9797561.0,0.8529305326684506,False,False,False
2021-05-01,bank_2,15227771.5,9372188.7,-772766.0,1283242.1,75683.7,11881637.0,,5,False,False,False,False,False,False,8193.599999999991,80325.2,1260401.376923077,False,0.06372985738566223,0.4584979123164422,9117830.774999999,False,,10144954.7,0.8538347619944961,False,False,False
2021-06-01,bank_2,15612499.9,9459955.7,-780263.1,1308835.6,97874.5,12274841.4,,6,False,False,False,False,False,False,22190.800000000003,101701.6,1263664.2384615387,False,0.08048150521677949,0.49900533765812694,9225296.475,False,,10240218.799999999,0.8342444897088445,False,False,False
2021-07-01,bank_2,15838756.6,9528364.4,-781594.8,1323409.8,113174.8,12123098.9,131782.1,7,False,False,False,False,False,False,15300.300000000003,116954.40000000001,1268030.7,False,0.09223309814186677,0.5508634767281266,9348252.7,False,0.05638790658707804,10309959.200000001,0.8504392552633552,False,False,False
2021-08-01,bank_2,16098027.7,9829172.9,-782324.8,1322764.2,134812.2,12641308.9,,8,False,False,False,False,False,False,21637.40000000001,138544.80000000002,1272337.7076923077,False,0.10888995835176853,0.619362921680046,9547420.425,False,,10611497.700000001,0.8394302982343862,False,False,False
2021-09-01,bank_2,16368568.1,9904825.1,-780271.8,1339700.7,156722.6,12723636.5,,9,False,False,False,False,False,False,21910.399999999994,160223.0,1277994.2461538462,False,0.12537067399340404,0.7036369707502956,9680579.525,False,,10685096.9,0.8397832569328745,False,False,False
2021-10-01,bank_2,16673757.2,9978477.4,-767630.8,1350742.7,177941.7,12802722.7,134374.5,10,False,False,False,False,False,False,21219.100000000006,181357.7,1284568.7153846154,False,0.14118178173574727,0.8030585578219779,9810209.95,False,0.05478965310013575,10746108.200000001,0.8393611618253671,False,False,False
2021-11-01,bank_2,16442822.2,10016895.3,-771950.6,1358184.5,207520.8,12718515.7,,11,False,False,False,False,False,False,29579.099999999977,210801.19999999998,1291497.323076923,False,0.16322232824902608,0.9240184076857911,9932342.675,False,,10788845.9,0.8482786949738169,False,False,False
2021-12-01,bank_2,16671263.2,9958231.3,-774546.5,1354220.2,208406.9,12868768.9,,12,False,False,False,False,False,False,886.1000000000058,211214.6,1299743.3153846152,False,0.16250485576646198,1.042947545068825,9964607.275,False,,10732777.8,0.8340174482424656,False,False,False
2022-01-01,bank_2,16709325.8,10068582.6,-682440.8,1362388.0,211933.9,12796773.1,125673.2,1,False,False,False,False,False,False,3527.0,211933.9,1308641.9153846153,False,0.16194949703847117,1.1603481304919936,10005546.65,False,0.050241412846743355,10751023.4,0.8401355025979167,False,False,False
2022-02-01,bank_2,17006360.1,10094992.2,-718536.6,1288748.9,1168.4,12685294.0,,2,False,False,False,False,False,False,1168.4,200419.49999999997,1311222.6384615386,False,0.15284932865036008,1.149282933192892,10034675.35,False,,10813528.799999999,0.8524460528861214,False,False,False
2022-03-01,bank_2,18696487.8,10718360.4,-756687.9,1264886.1,-18164.8,11604525.7,,3,False,False,False,False,False,False,-19333.2,139532.9,1314533.8076923077,False,0.10614630006736228,1.09131069250962,10210041.625,False,,11475048.3,0.9888425082293542,False,False,False
2022-04-01,bank_2,16991892.5,10408452.8,-777898.7,1050399.3,-228148.1,12287872.2,86273.9,4,False,False,False,False,False,False,-209983.30000000002,-83704.30000000002,1298520.9076923078,False,-0.06446126473909208,0.877095311483329,10322597.0,False,0.03343108328262742,11186351.5,0.9103570836291739,False,False,False
2022-05-01,bank_2,15506649.4,9880487.3,-903354.5,620663.1,-658017.4,12270913.3,,5,False,False,False,False,False,False,-429869.30000000005,-521767.20000000007,1248321.9384615384,False,-0.41797487004276984,0.32461618074213255,10275573.175,False,,10783841.8,0.8788132990883409,False,False,False
2022-06-01,bank_2,15346012.5,9774229.1,-876577.2,491953.2,-794789.1,-12746038.2,,6,False,False,True,False,False,False,-136771.69999999995,-680729.7000000001,1187453.5615384616,False,-0.5732684814369065,-0.41049024213500734,10195382.4,False,,10650806.299999999,,False,False,False
2022-07-01,bank_2,15064526.3,9715739.6,-856388.5,518041.2,-768827.7,12630872.0,-8581.8,7,False,False,False,False,False,False,25961.400000000023,-670068.6,1126623.223076923,False,-0.5947583773126691,-1.2155266924641566,9944727.2,False,-0.0034517990599078475,10572128.1,0.8370069857409687,False,True,False
2022-08-01,bank_2,15520207.5,10055609.0,-841540.3,532014.9,-798083.1,12899627.9,,8,False,False,False,False,False,False,-29255.400000000023,-720961.4,1065746.6923076923,False,-0.6764847643475969,-2.160303115756977,9856516.25,False,,10897149.3,0.8447646230167616,False,False,False
2022-09-01,bank_2,15531720.7,10097908.9,-868698.9,556299.6,-776805.1,12947508.9,,9,False,False,False,False,False,False,21278.0,-721593.8,1006787.8769230769,False,-0.7167287335692989,-3.214047044238728,9910871.65,False,,10966607.8,0.8470052335704515,False,False,False
2022-10-01,bank_2,15494221.2,10063103.6,-858588.5,518756.6,-820710.3,12526945.2,56429.6,10,False,False,False,False,False,False,-43905.20000000007,-786718.1000000001,943638.3307692307,False,-0.8337072312002066,-4.487434922814259,9983090.274999999,False,0.022610073011685754,10921692.1,0.8718559812970205,False,False,False
2022-11-01,bank_2,16006757.5,10239294.1,-861317.0,576267.3,-750357.0,13095053.5,,11,False,False,False,False,False,False,70353.30000000005,-745943.9,884063.3,False,-0.8437675220767562,-5.873327622580872,10113978.9,False,,11100611.1,0.8476949788712204,False,False,False
2022-12-01,bank_2,16463855.8,10349739.5,-792762.5,702928.6,-614817.8,12857410.5,,12,False,False,False,False,False,False,135539.19999999995,-611290.8,833659.0,False,-0.7332624010536682,-7.215921737784875,10187511.525,False,,11142502.0,0.8666210042838719,False,False,False
2023-01-01,bank_2,18163077.8,10944656.9,-829786.9,784668.4,-566744.5,14041187.2,109203.8,1,False,False,False,False,False,False,48073.30000000005,-566744.5,789847.323076923,False,-0.7175367738061004,-8.602037762858007,10399198.525,False,0.04200469862652228,11774443.8,0.8385646905982423,False,False,False
2023-02-01,bank_2,18489069.9,10860650.7,-861171.7,737029.3,10338.4,14759544.0,,2,False,False,False,False,False,False,10338.4,-557574.5,741742.8076923077,False,-0.7517086707381933,-9.14754606264363,10598585.3,False,,11721822.399999999,0.7941859450400364,False,False,False
