regn,date,Equity,profit_12m,eq_2pt,eq_12pt,eq_13pt,ROE_2pt,ROE_12pt,ROE_13pt
bank_16,2026-01-01,306807.1,48373.6,277584.35,287436.8333333333,284431.04615384614,0.17426630860133147,0.16829297567407564,0.17007144843757724
bank_17,2021-01-01,5181.3,330.6,5194.35,5075.808333333333,5085.930769230769,0.06364607698749603,0.06513248300352818,0.06500285100223695
bank_17,2021-02-01,5101.0,235.20000000000005,5165.85,5065.0,5077.746153846154,0.045529777287377685,0.04643632773938797,0.04631976331109957
bank_17,2021-03-01,5138.2,345.1,5067.15,5076.841666666667,5070.630769230769,0.06810534521377896,0.06797533243272967,0.06805859383296267
bank_17,2021-04-01,5111.2,369.0,5016.299999999999,5092.658333333334,5079.484615384616,0.0735601937683153,0.07245724646100023,0.07264516539382403
bank_17,2021-05-01,4923.5,449.5,4976.45,5083.833333333333,5079.6461538461535,0.09032543278843352,0.08841753270170148,0.08849041574670556
bank_17,2021-06-01,4983.5,451.8,5035.0,5075.25,5076.115384615385,0.08973187686196624,0.08902024530811291,0.08900506898824813
bank_17,2021-07-01,4950.7,505.70000000000005,5008.45,5065.625,5065.66923076923,0.10096936177859418,0.09982973473164714,0.09982886307071587
bank_17,2021-08-01,4982.3,506.20000000000005,5042.4,5055.608333333334,5059.215384615385,0.10038870379184517,0.10012642725158365,0.10005504045929894
bank_17,2021-09-01,5027.6,534.2,5073.8,5047.908333333334,5053.453846153847,0.10528597895068785,0.1058260104432694,0.10570988006679362
bank_17,2021-10-01,5040.9,566.7,5087.2,5040.191666666667,5047.369230769231,0.11139723226922474,0.11243620034291026,0.11227631149814526
bank_17,2021-11-01,4985.9,543.0,4970.7,5042.725,5036.015384615385,0.10924014726296095,0.10767987546415876,0.10782334018653329
bank_17,2021-12-01,4924.0,430.1,5005.3,5029.175,5033.592307692308,0.08592891534972928,0.08552098505222029,0.08544593477360564
bank_17,2022-01-01,5042.8,422.3,5112.05,5017.633333333333,5030.223076923077,0.08260873817744349,0.08416318450265398,0.08395253919003438
bank_17,2022-02-01,4811.5,500.7,4956.25,4993.508333333333,5001.776923076923,0.10102395964691047,0.10027018412238556,0.1001044244276265
bank_17,2022-03-01,4448.0,402.3,4793.1,4935.991666666666,4951.546153846154,0.08393315390874381,0.08150337909133425,0.08124734931280206
bank_17,2022-04-01,4437.1,351.3,4774.15,4879.816666666667,4897.615384615385,0.07358377931150048,0.07199040947576582,0.0717287848089337
bank_17,2022-05-01,4853.2,310.0,4888.35,4873.958333333333,4877.7692307692305,0.0634160810907566,0.06360333404573627,0.06355364211256723
bank_17,2022-06-01,4930.2,313.50000000000006,4956.85,4869.516666666666,4878.284615384615,0.06324581135196748,0.06438010617070142,0.06426439306376613
bank_17,2022-07-01,5005.6,325.3,4978.15,4874.091666666667,4879.984615384616,0.06534556009762664,0.06674064056379735,0.06666004621704356
bank_17,2022-08-01,5009.7,357.20000000000005,4996.0,4876.375,4884.5230769230775,0.07149719775820658,0.07325113429545514,0.07312894101935785
bank_17,2022-09-01,5073.7,356.90000000000003,5050.65,4880.216666666666,4891.553846153846,0.07066417193826538,0.07313199892081296,0.07296250051108505
bank_17,2022-10-01,5123.8,305.1000000000001,5082.35,4887.125,4898.953846153846,0.06003128474032683,0.062429342404788105,0.06227860265299972
bank_17,2022-11-01,5179.8,335.90000000000003,5082.85,4903.283333333333,4909.638461538461,0.06608497201373245,0.06850511731934725,0.06841644300927689
bank_17,2022-12-01,5220.5,381.7000000000001,5072.25,4927.991666666666,4927.6846153846145,0.07525259993099712,0.07745548812142881,0.07746031448690995
bank_17,2023-01-01,5275.3,363.20000000000005,5159.05,4947.366666666667,4954.707692307692,0.07040055824231206,0.07341279199035178,0.07330402166082918
bank_17,2023-02-01,4946.9,344.2,4879.2,4958.650000000001,4947.33076923077,0.0705443515330382,0.06941405422846943,0.0695728699080934
bank_17,2023-03-01,4868.4,421.8,4658.2,4993.683333333333,4951.707692307693,0.09054999785324803,0.08446670960980705,0.0851827341616412
bank_17,2023-04-01,4967.5,450.1,4702.3,5037.883333333334,4991.669230769231,0.09571911617718988,0.08934307728444153,0.09017023748799924
bank_17,2023-05-01,4987.3,504.0,4920.25,5049.058333333333,5033.992307692308,0.10243381941974493,0.0998205936090393,0.10011934250075258
bank_17,2023-06-01,5042.4,511.20000000000005,4986.299999999999,5058.408333333334,5048.546153846154,0.10252090728596357,0.1010594571085437,0.10125687364679245
bank_17,2023-07-01,5025.5,509.7,5015.55,5060.066666666667,5055.876923076923,0.10162394951700211,0.10072989815680952,0.10081337179580807
bank_17,2023-08-01,4961.8,425.5,4985.75,5056.075,5052.507692307691,0.08534322820037106,0.08415618834768077,0.0842156065685585
bank_17,2023-09-01,5031.1,460.80000000000007,5052.4,5052.525000000001,5054.153846153846,0.09120418019159214,0.09120192379057997,0.0911725313527335
bank_17,2023-10-01,5050.3,492.7,5087.05,5046.400000000001,5052.3538461538465,0.09685377576394963,0.09763395688015218,0.09751890208067526
bank_17,2023-11-01,5280.3,534.0999999999999,5230.05,5054.775,5064.392307692308,0.10212139463293848,0.10566246766671117,0.1054618140835486
bank_17,2023-12-01,5548.8,707.1000000000001,5384.65,5082.133333333334,5092.776923076923,0.13131772724318205,0.1391344842061077,0.13884370171328628
bank_17,2024-01-01,10384.4,5426.1,7829.85,5507.891666666666,5490.0,0.6930017816433265,0.9851500952421299,0.9883606557377049
bank_17,2024-02-01,10071.7,5421.900000000001,7509.3,5934.958333333333,5858.953846153846,0.7220246893851624,0.9135531701289676,0.9254041152004034
bank_17,2024-03-01,10075.4,5479.700000000001,7471.9,6368.875,6253.453846153846,0.7333743759953962,0.8603874310612158,0.8762677609542544
bank_17,2024-04-01,10215.1,5552.6,7591.3,6806.175,6664.738461538462,0.7314425724184264,0.8158179888116307,0.8331309671104874
bank_17,2024-05-01,10194.6,5561.000000000001,7590.950000000001,7240.116666666668,7066.823076923078,0.7325828782958655,0.7680815456472847,0.7869165450256725
bank_17,2024-06-01,9681.9,5673.400000000001,7362.15,7626.741666666666,7427.946153846154,0.7706172789198809,0.7438825448613379,0.7637912126035461
bank_17,2024-07-01,9694.4,5730.8,7359.95,8015.816666666666,7785.792307692307,0.7786465940665358,0.7149365109398295,0.7360586788756246
bank_17,2024-08-01,9846.6,5885.2,7404.200000000001,8422.883333333333,8156.6461538461535,0.7948461683909132,0.6987156021394099,0.7215220433737849
bank_17,2024-09-01,10033.4,6023.6,7532.25,8839.741666666667,8546.76923076923,0.7997079225994889,0.6814226283007894,0.7047809338661483
bank_17,2024-10-01,10109.3,6129.0,7579.799999999999,9261.324999999999,8937.4,0.80859653289005,0.6617843559101965,0.6857699107122878
bank_17,2024-11-01,9995.8,6195.700000000001,7638.049999999999,9654.283333333333,9317.823076923076,0.8111625349402009,0.6417565950864643,0.6649299894247337
bank_17,2024-12-01,10089.6,6182.0,7819.200000000001,10032.683333333334,9687.76923076923,0.7906179660323306,0.6161860984349484,0.6381242010147609
bank_17,2025-01-01,9257.4,1340.8,9820.9,9938.766666666666,9973.046153846155,0.13652516571800954,0.13490607486509057,0.13444237390628275
bank_17,2025-02-01,9398.3,1463.5,9735.0,9882.65,9897.192307692309,0.15033384694401644,0.1480878104556976,0.14787021960385033
bank_17,2025-03-01,9563.9,1419.9,9819.65,9840.025,9858.13076923077,0.14459782171462324,0.14429841387598102,0.14403339063342482
bank_17,2025-04-01,9724.2,1386.2,9969.650000000001,9799.116666666667,9831.115384615385,0.13904199244707685,0.14146173039406615,0.14100129494657856
bank_17,2025-05-01,9760.2,1359.2999999999997,9977.400000000001,9762.916666666666,9796.123076923077,0.136237897648686,0.13923093337885706,0.13875897529320858
bank_17,2025-06-01,9829.9,1338.1999999999998,9755.9,9775.25,9768.06923076923,0.13716827765762254,0.13689675455870692,0.1369973910283821
bank_17,2025-07-01,10141.7,1308.8,9918.05,9812.525,9803.43846153846,0.1319614238686032,0.13338055189668307,0.13350417867514303
bank_17,2025-08-01,10401.9,1270.8999999999999,10124.25,9858.800000000001,9857.861538461539,0.12553028619403905,0.12891021219621046,0.12892248435844253
bank_17,2025-09-01,10538.0,1141.6,10285.7,9900.85,9911.046153846155,0.11098904304033753,0.11530323154072629,0.11518461142035769
bank_17,2025-10-01,10547.7,1097.0,10328.5,9937.383333333333,9950.607692307693,0.10621096964709299,0.11039123310462345,0.1102445231408364
bank_17,2025-11-01,10608.5,1022.0,10302.15,9988.441666666668,9989.007692307692,0.0992025936333678,0.10231826285882098,0.10231246500961441
bank_17,2025-12-01,10687.9,873.2,10388.75,10038.300000000001,10042.246153846154,0.08405246059439297,0.08698684040126316,0.08695265846133106
bank_17,2026-01-01,10630.1,865.9,9943.75,10152.691666666668,10083.823076923078,0.08707982401005657,0.08528772747456954,0.08587020948251464
bank_18,2021-01-01,6661.1,549.1,6275.450000000001,6109.525000000001,6092.623076923077,0.08749970121664581,0.08987605419406582,0.09012538492325524
bank_18,2021-02-01,6724.9,627.8,6306.1,6179.325,6156.861538461539,0.09955439970821901,0.10159685726191776,0.10196753590740536
bank_18,2021-03-01,6700.4,684.3000000000001,6217.549999999999,6259.799999999999,6219.407692307692,0.11005942855304744,0.10931659158439569,0.11002655459399426
bank_18,2021-04-01,7159.3,750.6000000000001,6599.6,6353.083333333333,6328.992307692307,0.11373416570701256,0.1181473562705773,0.11859707888848514
bank_18,2021-05-01,7068.9,917.7,6399.65,6464.625,6408.1461538461535,0.14339846710366974,0.14195719009223273,0.14320834418690634
bank_18,2021-06-01,7178.9,987.3,6474.799999999999,6581.974999999999,6519.569230769231,0.15248347439303145,0.15000056973780668,0.15143638560357928
bank_18,2021-07-01,7271.0,1040.6000000000001,6540.25,6703.766666666666,6634.9769230769225,0.1591070677726387,0.15522616638407266,0.15683551157212305
bank_18,2021-08-01,7730.1,1016.8,6814.75,6856.325,6782.715384615383,0.14920576690267434,0.14830102131973033,0.1499104624537711
bank_18,2021-09-01,7865.0,1095.5,7063.1,6989.975000000001,6933.915384615384,0.15510186745196866,0.15672445180419098,0.15799154434890267
bank_18,2021-10-01,8111.0,1181.4,7266.15,7130.783333333333,7076.207692307693,0.16258954191697117,0.16567604774604008,0.1669538333766348
bank_18,2021-11-01,7923.0,835.7,7251.05,7242.774999999999,7191.723076923076,0.11525227380862083,0.1153839515931394,0.11620302826753834
bank_18,2021-12-01,7954.7,926.9,7237.2,7362.358333333334,7297.538461538462,0.12807439341181673,0.12589715931149778,0.12701543196863008
bank_18,2022-01-01,7880.0,710.6,7270.55,7463.933333333333,7402.176923076923,0.09773675994250779,0.09520449450245179,0.09599878621985425
bank_18,2022-02-01,8112.2,781.1000000000001,7418.549999999999,7579.541666666667,7513.799999999999,0.10529011734098985,0.10305372466453008,0.10395538875136419
bank_18,2022-03-01,8093.8,814.6,7397.1,7695.658333333334,7619.1,0.11012423787700586,0.10585189267974691,0.10691551495583468
bank_18,2022-04-01,7829.6,714.0,7494.450000000001,7751.516666666666,7705.961538461538,0.09527050017012588,0.09211100623318878,0.09265553642284945
bank_18,2022-05-01,7920.4,725.8,7494.65,7822.474999999999,7764.507692307693,0.09684241425550226,0.09278393347374073,0.09347662836615525
bank_18,2022-06-01,8038.3,733.8,7608.6,7894.091666666667,7839.076923076923,0.09644349814683384,0.09295559653791706,0.09360796012089335
bank_18,2022-07-01,8039.3,642.6000000000001,7655.15,7958.116666666666,7905.261538461538,0.08394348902372914,0.08074774810623118,0.08128763316350164
bank_18,2022-08-01,8040.6,578.0,7885.35,7983.991666666666,7964.461538461538,0.07330048761310531,0.07239486514160107,0.07257238888137689
bank_18,2022-09-01,8081.4,484.0,7973.2,8002.024999999999,7991.484615384615,0.06070335624341544,0.060484689812891124,0.06056446621548129
bank_18,2022-10-01,8113.7,270.2,8112.35,8002.25,8010.615384615385,0.033307241428192816,0.03376550345215408,0.03373024256275327
bank_18,2022-11-01,8193.4,537.9,8058.2,8024.783333333333,8016.953846153846,0.06675188007247276,0.06702984711944455,0.06709530955551889
bank_18,2022-12-01,8288.2,601.0,8121.450000000001,8052.575,8045.046153846153,0.07400156376016598,0.07463451132091288,0.07470435700517089
bank_18,2023-01-01,8324.9,712.5,8102.45,8089.649999999999,8073.523076923076,0.08793636492665799,0.08807550388459329,0.08825143536612556
bank_18,2023-02-01,8316.6,594.2,8214.4,8106.683333333333,8107.107692307692,0.07233638488507987,0.07329754667445175,0.07329370998288302
bank_18,2023-03-01,8262.2,534.6999999999999,8178.0,8120.716666666666,8118.6461538461535,0.06538273416483247,0.06584394234499007,0.06586073464313867
bank_18,2023-04-01,8226.9,564.9,8028.25,8153.825000000001,8128.884615384615,0.0703640270295519,0.06928036841605013,0.06949292882456198
bank_18,2023-05-01,8216.2,463.6,8068.3,8178.474999999999,8158.623076923077,0.05745944003073758,0.0566853845001666,0.05682331388875008
bank_18,2023-06-01,8259.9,389.20000000000005,8149.1,8196.941666666666,8184.738461538461,0.047759875323655374,0.0474811235491286,0.047551916512533654
bank_18,2023-07-01,8334.1,462.5,8186.700000000001,8221.508333333333,8207.492307692308,0.05649406964955354,0.056254884292318626,0.05635095138213302
bank_18,2023-08-01,8485.4,612.4000000000001,8263.0,8258.574999999999,8241.807692307691,0.07411351809270242,0.07415322861389527,0.0743040875088083
bank_18,2023-09-01,8644.3,730.5,8362.849999999999,8305.483333333334,8288.246153846154,0.08735060416006507,0.08795394207441269,0.08813686109708652
bank_18,2023-10-01,8804.9,858.9000000000001,8459.3,8363.083333333334,8343.900000000001,0.10153322378920243,0.10270135615851411,0.10293747528134325
bank_18,2023-11-01,8760.5,734.8,8476.95,8410.341666666667,8393.653846153846,0.08668212033809329,0.08736862652230734,0.08754232822416202
bank_18,2023-12-01,8900.6,780.0,8594.400000000001,8461.375,8448.053846153845,0.09075677185143813,0.09218359900134435,0.09232895696505432
bank_18,2024-01-01,8907.7,750.5,8616.3,8509.941666666668,8495.707692307693,0.08710235251790212,0.0881909687982585,0.08833872670543133
bank_18,2024-02-01,9073.5,884.6,8695.05,8573.016666666666,8553.292307692307,0.10173604522113157,0.10318421559116686,0.10342216402500883
bank_18,2024-03-01,9236.5,987.3,8749.35,8654.208333333334,8624.053846153845,0.11284266831250321,0.11408322540575153,0.11448212379150623
bank_18,2024-04-01,9088.8,844.4000000000001,8657.849999999999,8726.033333333333,8687.638461538461,0.09752998723701614,0.09676790905375106,0.09719557319728386
bank_18,2024-05-01,9162.2,928.4,8689.2,8804.866666666667,8759.584615384614,0.10684527919716429,0.10544168755158131,0.10598676087555962
bank_18,2024-06-01,9174.5,897.1,8717.2,8881.083333333334,8833.3,0.10291148533932913,0.10101245155902526,0.10155887380707099
bank_18,2024-07-01,9163.7,812.1,8748.900000000001,8950.216666666667,8902.823076923078,0.09282309776086135,0.09073523359769689,0.09121825661177482
bank_18,2024-08-01,9092.9,589.9999999999999,8789.15,9000.841666666667,8961.192307692309,0.06712822059015945,0.06554942547039581,0.06583945302608253
bank_18,2024-09-01,9132.1,470.3,8888.2,9041.491666666667,9010.938461538462,0.052912850745932806,0.052015753300294294,0.05219212205336761
bank_18,2024-10-01,9247.4,425.0,9026.15,9078.366666666667,9057.33076923077,0.04708541293907148,0.046814588527304836,0.04692331668440269
bank_18,2024-11-01,9299.4,521.4,9029.95,9123.275,9095.369230769229,0.05774118350599947,0.05715052982618632,0.057325875043766995
bank_18,2024-12-01,9389.1,471.00000000000006,9144.85,9163.983333333334,9143.723076923077,0.05150439865060663,0.05139686344548132,0.05151074633796703
bank_18,2025-01-01,9272.0,346.7,9089.85,9194.341666666667,9172.292307692307,0.038141443478165206,0.03770797437916979,0.03779862093025987
bank_18,2025-02-01,9240.3,200.89999999999998,9156.9,9208.241666666667,9197.876923076923,0.02193973943146698,0.021817411757040113,0.021841996982581262
bank_18,2025-03-01,9259.7,87.29999999999997,9248.1,9210.175000000001,9212.2,0.009439776819022283,0.00947864725697394,0.009476563687284249
bank_18,2025-04-01,9222.0,197.2,9155.4,9221.275,9211.084615384616,0.021539200908753303,0.021385329035301517,0.02140898800024385
bank_18,2025-05-01,9516.3,418.1,9339.25,9250.783333333335,9243.969230769231,0.044768048826190544,0.04519617257637641,0.04522948849811436
bank_18,2025-06-01,9439.8,329.3,9307.15,9272.891666666668,9265.323076923078,0.03538140032125839,0.03551211551233119,0.03554112439102958
bank_18,2025-07-01,9711.9,612.1999999999999,9437.8,9318.574999999999,9306.66153846154,0.06486681218080485,0.06569674011316108,0.06578083853914399
bank_18,2025-08-01,9844.3,815.4,9468.599999999999,9381.191666666668,9359.015384615384,0.08611621570242697,0.08691859509674943,0.0871245495910155
bank_18,2025-09-01,10154.0,1085.8,9643.05,9466.35,9440.638461538461,0.11259922949689155,0.11470101992848351,0.11501340766555065
bank_18,2025-10-01,9795.8,612.3999999999999,9521.599999999999,9512.05,9491.692307692307,0.06431692152579398,0.06438149505101423,0.06451957987551867
bank_18,2025-11-01,9904.1,668.6999999999999,9601.75,9562.441666666668,9542.207692307693,0.0696435545603666,0.06992983835195507,0.07007812254380738
bank_18,2025-12-01,9768.0,442.9,9578.55,9594.016666666666,9578.253846153846,0.046238731331986575,0.046164189138716664,0.046240161005739765
bank_18,2026-01-01,9973.6,765.6,9622.8,9652.483333333334,9623.215384615385,0.07956104252400549,0.0793163762693193,0.07955760828381366
bank_19,2021-01-01,53158.6,5394.0,46841.3,45109.75833333333,44757.00769230769,0.11515478861602901,0.11957501434926035,0.12051744024270544
bank_19,2021-02-01,51155.7,4020.9,45315.7,46083.09166666667,45574.83076923077,0.08873083721535804,0.08725326046013623,0.08822632870234717
bank_19,2021-03-01,48320.9,2340.6,43480.2,46889.875,46255.230769230766,0.05383139911959927,0.04991695968479336,0.050601844614663126
bank_19,2021-04-01,49724.4,295.3000000000002,45493.5,47595.025,47107.915384615386,0.00649103718113577,0.00620442997981407,0.006268585599447688
bank_19,2021-05-01,51180.0,2405.2,45894.2,48475.99166666667,47870.7923076923,0.05240749375738111,0.04961631350501854,0.05024358035564644
bank_19,2021-06-01,51762.8,2728.8,46315.2,49383.924999999996,48728.82307692308,0.058918022593014825,0.055256847243308434,0.05599971080139428
bank_19,2021-07-01,52764.0,2394.1,47483.75,50263.96666666667,49643.93076923077,0.05041935398952273,0.04763054248935122,0.048225431848435724
bank_19,2021-08-01,52884.0,1638.6999999999998,47981.4,51081.06666666666,50465.50769230769,0.034152817550134,0.03208037942303476,0.032471683629763264
bank_19,2021-09-01,52677.1,867.8999999999999,48159.95,51833.92500000001,51203.838461538464,0.018021198111709002,0.016743860319279307,0.0169499011417263
bank_19,2021-10-01,54551.6,1078.7,54253.85,51883.549999999996,52042.976923076916,0.019882459954454847,0.020790790144467757,0.02072710025013351
bank_19,2021-11-01,55055.1,3064.0999999999995,53764.649999999994,52098.625,52127.515384615384,0.05699097827289864,0.058813452370384045,0.05878085647075211
bank_19,2021-12-01,55137.9,3671.8999999999996,53543.600000000006,52364.34166666667,52332.415384615386,0.06857775719226947,0.07012214577954685,0.07016492498986508
bank_19,2022-01-01,55343.9,2668.3999999999996,54251.25,52546.44999999999,52593.53846153846,0.04918596345706319,0.050781736920381876,0.050736270615284705
bank_19,2022-02-01,55939.2,5522.4,53547.45,52945.075000000004,52807.43076923077,0.10313096141833085,0.10430431914583177,0.10457619163736571
bank_19,2022-03-01,54320.8,6183.9,51320.850000000006,53445.06666666667,53050.899999999994,0.12049488658118482,0.11570572151342934,0.11656541170837818
bank_19,2022-04-01,54084.6,5872.5,51904.5,53808.416666666664,53494.26153846154,0.11314047914920672,0.10913720127427401,0.10977813004816907
bank_19,2022-05-01,51794.0,2126.2000000000003,51487.0,53859.583333333336,53653.46153846154,0.04129586109114923,0.039476725745186174,0.039628384432863324
bank_19,2022-06-01,49825.3,-425.3000000000002,50794.05,53698.125,53549.25384615385,-0.008373027943233512,-0.007920202055472145,-0.007942220842551426
bank_19,2022-07-01,49335.6,-1916.1999999999998,51049.8,53412.42500000001,53362.54615384615,-0.03753589632084748,-0.035875547683895635,-0.03590908114608186
bank_19,2022-08-01,49206.5,-2165.2000000000003,51045.25,53105.966666666674,53088.89230769231,-0.04241726703268179,-0.040771313204605385,-0.0407844260048024
bank_19,2022-09-01,50131.1,-1033.8,51404.1,52893.799999999996,52877.13076923077,-0.020111236263255266,-0.019544823778968424,-0.01955098517942976
bank_19,2022-10-01,51623.7,-1415.7000000000003,53087.649999999994,52649.80833333333,52796.100000000006,-0.026667219212001294,-0.026888986775355474,-0.026814480615045433
bank_19,2022-11-01,50310.7,-3232.2,52682.899999999994,52254.44166666666,52469.876923076925,-0.061351975688506144,-0.06185502891062052,-0.06160105930377048
bank_19,2022-12-01,49947.3,-3330.9,52542.600000000006,51821.89166666666,52076.96923076924,-0.0633942743602334,-0.0642759245730609,-0.06396109545545453
bank_19,2023-01-01,51669.8,-1470.5,53506.850000000006,51515.716666666674,51810.192307692305,-0.02748246252582613,-0.028544686847994282,-0.028382446281359847
bank_19,2023-02-01,53820.2,-745.7999999999997,54879.7,51339.13333333333,51692.984615384616,-0.013589724433624816,-0.014526930074134477,-0.014427489640016614
bank_19,2023-03-01,53079.0,683.4999999999998,53699.9,51235.65,51472.96923076924,0.012728142882947636,0.013340320655637233,0.013278814302234206
bank_19,2023-04-01,55272.6,3456.8999999999996,54678.6,51334.649999999994,51546.18461538462,0.06322217467162655,0.0673404805526092,0.06706412949462497
bank_19,2023-05-01,55661.4,6136.3,53727.7,51656.93333333333,51667.47692307693,0.1142111052585538,0.11878947517854978,0.11876523425240576
bank_19,2023-06-01,56062.3,8505.900000000001,52943.8,52176.68333333334,51995.807692307695,0.1606590384520945,0.16302109403274323,0.16358818869272745
bank_19,2023-07-01,57436.7,10713.800000000001,53386.149999999994,52851.775,52581.3,0.20068500912689907,0.2027140999521776,0.20375684891777116
bank_19,2023-08-01,57744.6,11150.7,53475.55,53563.28333333333,53228.14615384616,0.2085195944688741,0.20817805231630998,0.20948879128292303
bank_19,2023-09-01,59024.5,11506.0,54577.8,54304.399999999994,53983.376923076925,0.21081831807071738,0.2118797003557723,0.2131396858776612
bank_19,2023-10-01,60153.8,11486.5,55888.75,55015.24166666667,54754.35384615384,0.20552436760528728,0.20878759507403175,0.20978240437781837
bank_19,2023-11-01,59771.0,12416.7,55040.85,55803.600000000006,55381.06923076922,0.22559062950517664,0.22250715007633914,0.22420477199998504
bank_19,2023-12-01,59772.9,12434.5,54860.100000000006,56622.4,56108.93076923077,0.22665835461473818,0.21960390234253582,0.2216135618613299
bank_19,2024-01-01,60170.5,11109.5,55920.15,57330.791666666664,56895.330769230764,0.19866720672244262,0.19377893932797893,0.19526206895712547
bank_19,2024-02-01,60487.7,10479.5,57153.95,57886.416666666664,57573.630769230775,0.18335565608326285,0.18103556245924132,0.18201909207366831
bank_19,2024-03-01,58960.4,8840.7,56019.7,58376.53333333333,57969.03076923076,0.1578141261020677,0.1514427030039468,0.15250729368227653
bank_19,2024-04-01,58409.5,6095.3,56841.05,58637.94166666667,58379.06923076922,0.1072341204112169,0.10394805524807386,0.10440899590066463
bank_19,2024-05-01,58160.2,5457.2,56910.8,58846.174999999996,58601.192307692305,0.0958904109589041,0.09273669868942204,0.09312438510374231
bank_19,2024-06-01,57557.3,4453.4,56809.8,58970.75833333333,58747.03076923076,0.07839140429996232,0.0755187846631897,0.07580638445360381
bank_19,2024-07-01,58114.6,3635.2999999999997,57775.649999999994,59027.25,58904.90000000001,0.06292097103191396,0.061586809482061244,0.06171473001397166
bank_19,2024-08-01,57801.5,3014.3999999999996,57773.05,59031.99166666667,58932.96153846154,0.05217657714107182,0.051063836995730694,0.05114964395659474
bank_19,2024-09-01,60122.7,4055.7,59573.6,59123.50833333333,59115.89230769231,0.06807881343413862,0.06859707947529614,0.06860591698236554
bank_19,2024-10-01,61097.2,3911.2,60625.5,59202.125,59275.330769230764,0.06451410710014763,0.06606519613949668,0.0659836048022572
bank_19,2024-11-01,61157.8,4354.6,60464.4,59317.69166666666,59352.561538461545,0.07201923776635508,0.07341148783183434,0.07336835828354502
bank_19,2024-12-01,71050.8,14245.599999999999,65411.850000000006,60257.51666666666,60220.238461538465,0.21778316925755803,0.2364119994988177,0.23655834589725838
bank_19,2025-01-01,47317.9,21567.0,53744.2,59186.46666666667,59262.161538461536,0.40128981359849064,0.3643907334672228,0.3639253014084354
bank_19,2025-02-01,43605.4,19476.5,52046.55,57779.60833333334,57987.92307692308,0.3742130842486197,0.3370825895468023,0.335871660279395
bank_19,2025-03-01,43003.3,20457.8,50981.850000000006,56449.85,56642.96923076923,0.4012761404303688,0.36240663172709936,0.3611710381327793
bank_19,2025-04-01,40958.0,18971.899999999998,49683.75,54995.55833333333,55258.169230769236,0.3818532216267894,0.34497149542531236,0.34333204056706124
bank_19,2025-05-01,41128.4,19391.6,49644.3,53576.24166666667,53928.853846153856,0.39061080526868136,0.3619440146744149,0.3595774546835281
bank_19,2025-06-01,39437.3,18303.4,48497.3,52066.24166666667,52488.63076923077,0.37741070121429443,0.3515406415769399,0.3487117063592673
bank_19,2025-07-01,37023.0,15077.2,47568.8,50308.60833333334,50909.06923076923,0.3169556516035721,0.29969423721884575,0.2961594118261232
bank_19,2025-08-01,36373.1,14996.0,47087.3,48522.90833333333,49236.646153846144,0.31847228445886683,0.30904990065688903,0.30456989196914624
bank_19,2025-09-01,37077.5,13379.099999999999,48600.1,46602.475,47642.4923076923,0.27528955701737234,0.2870899024139812,0.28082284011493297
bank_19,2025-10-01,38720.8,11420.300000000001,49909.0,44737.775,45996.192307692305,0.22882245687150615,0.2552719709462529,0.24828794356723513
bank_19,2025-11-01,37973.9,10612.7,49565.850000000006,42805.78333333333,44217.47692307693,0.21411314443311272,0.2479267793643149,0.24001143300108274
bank_19,2025-12-01,38403.0,1149.000000000001,54726.9,40085.13333333334,42467.10769230769,0.020995159601585343,0.028663993467237248,0.027056233928738356
bank_19,2026-01-01,39552.0,-8042.2,43434.95,39437.975,40044.12307692308,-0.18515504219528284,-0.20392020634933716,-0.20083346523911313
bank_2,2021-01-01,1255199.5,49017.8,1244379.05,1257005.2750000001,1255201.6846153846,0.03939137355293791,0.038995699520831366,0.03905173216447674
bank_2,2021-02-01,1221840.9,45086.3,1232463.65,1255234.8166666667,1254300.3230769231,0.03658225538741042,0.035918618095480116,0.03594537860709374
bank_2,2021-03-01,1258567.0,84753.0,1249162.4,1256802.25,1255491.1384615386,0.06784786349637166,0.06743542987769158,0.06750585281219519
bank_2,2021-04-01,1273249.7,82877.70000000001,1263075.2999999998,1258497.9833333334,1258067.4384615384,0.06561580295331564,0.06585445594476454,0.06587699312951716
bank_2,2021-05-01,1283242.1,80325.2,1274830.25,1259899.9583333333,1260401.376923077,0.06300854564754797,0.06375522077662317,0.06372985738566223
bank_2,2021-06-01,1308835.6,101701.6,1287740.7000000002,1263415.7750000001,1263664.2384615387,0.07897676915857361,0.08049733271693556,0.08048150521677949
bank_2,2021-07-01,1323409.8,116954.40000000001,1295091.4500000002,1268135.5,1268030.7,0.0903059007917935,0.09222547590537447,0.09223309814186677
bank_2,2021-08-01,1322764.2,138544.80000000002,1294464.95,1272852.0416666667,1272337.7076923077,0.10702862213457384,0.10884595810412503,0.10888995835176853
bank_2,2021-09-01,1339700.7,160223.0,1302487.65,1279054.2166666666,1277994.2461538462,0.12301306657303047,0.12526677752375184,0.12537067399340404
bank_2,2021-10-01,1350742.7,181357.7,1309427.65,1285940.0583333333,1284568.7153846154,0.13850150483686519,0.14103122367542703,0.14118178173574727
bank_2,2021-11-01,1358184.5,210801.19999999998,1302603.4,1295203.575,1291497.323076923,0.16183068461206226,0.16275526416764252,0.16322232824902608
bank_2,2021-12-01,1354220.2,211214.6,1300463.2,1304163.075,1299743.3153846152,0.16241489955271324,0.16195413292160568,0.16250485576646198
